Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/checkIsPrimeNumber?number=91661146052863379,1,0,409.0998749998107,409.0998749998107,409.0998749998107,409.0998749998107,5.0,0.003342529175415359,0.0,410,410,410,410,410,410,410,410,410,410,410
GET,/checkIsPrimeNumber?number=91704931683698957,1,0,55.63912499928847,55.63912499928847,55.63912499928847,55.63912499928847,5.0,0.003342529175415359,0.0,56,56,56,56,56,56,56,56,56,56,56
GET,/checkIsPrimeNumber?number=91707761913458045,1,0,273.66683400032343,273.66683400032343,273.66683400032343,273.66683400032343,5.0,0.003342529175415359,0.0,270,270,270,270,270,270,270,270,270,270,270
GET,/checkIsPrimeNumber?number=91737466099460651,1,0,1257.9062090007938,1257.9062090007938,1257.9062090007938,1257.9062090007938,5.0,0.003342529175415359,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/checkIsPrimeNumber?number=91789966007141622,1,0,52.96450000059849,52.96450000059849,52.96450000059849,52.96450000059849,5.0,0.003342529175415359,0.0,53,53,53,53,53,53,53,53,53,53,53
GET,/checkIsPrimeNumber?number=91918797273886672,1,0,177.92520799957856,177.92520799957856,177.92520799957856,177.92520799957856,5.0,0.003342529175415359,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/checkIsPrimeNumber?number=91977294118129712,1,0,58.315791000495665,58.315791000495665,58.315791000495665,58.315791000495665,5.0,0.003342529175415359,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/checkIsPrimeNumber?number=92133736556644715,1,0,108.01391699897067,108.01391699897067,108.01391699897067,108.01391699897067,5.0,0.003342529175415359,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/checkIsPrimeNumber?number=92187837718406862,1,0,63.2657919995836,63.2657919995836,63.2657919995836,63.2657919995836,5.0,0.003342529175415359,0.0,63,63,63,63,63,63,63,63,63,63,63
GET,/checkIsPrimeNumber?number=92250449143818480,1,0,99.83720899981563,99.83720899981563,99.83720899981563,99.83720899981563,5.0,0.003342529175415359,0.0,100,100,100,100,100,100,100,100,100,100,100
GET,/checkIsPrimeNumber?number=92310342008544878,1,0,159.44599999966158,159.44599999966158,159.44599999966158,159.44599999966158,5.0,0.003342529175415359,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/checkIsPrimeNumber?number=92321799343205784,1,0,78.94216600107029,78.94216600107029,78.94216600107029,78.94216600107029,5.0,0.003342529175415359,0.0,79,79,79,79,79,79,79,79,79,79,79
GET,/checkIsPrimeNumber?number=92328025610816424,1,0,102.75804199955019,102.75804199955019,102.75804199955019,102.75804199955019,5.0,0.003342529175415359,0.0,100,100,100,100,100,100,100,100,100,100,100
GET,/checkIsPrimeNumber?number=92428536911379277,1,0,59.48241700025392,59.48241700025392,59.48241700025392,59.48241700025392,5.0,0.003342529175415359,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/checkIsPrimeNumber?number=92542773771608132,1,0,112.81158299971139,112.81158299971139,112.81158299971139,112.81158299971139,5.0,0.003342529175415359,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/checkIsPrimeNumber?number=92705001920710652,1,0,86.1390410009335,86.1390410009335,86.1390410009335,86.1390410009335,5.0,0.003342529175415359,0.0,86,86,86,86,86,86,86,86,86,86,86
GET,/checkIsPrimeNumber?number=92835402162813575,1,0,55.805250000048545,55.805250000048545,55.805250000048545,55.805250000048545,5.0,0.003342529175415359,0.0,56,56,56,56,56,56,56,56,56,56,56
GET,/checkIsPrimeNumber?number=92846040968922324,1,0,169.2998329999682,169.2998329999682,169.2998329999682,169.2998329999682,5.0,0.003342529175415359,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/checkIsPrimeNumber?number=92935563003311898,1,0,109.26424999888695,109.26424999888695,109.26424999888695,109.26424999888695,5.0,0.003342529175415359,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/checkIsPrimeNumber?number=92948128882547112,1,0,145.46404099928623,145.46404099928623,145.46404099928623,145.46404099928623,5.0,0.003342529175415359,0.0,150,150,150,150,150,150,150,150,150,150,150
GET,/checkIsPrimeNumber?number=93023125630363144,1,0,132.8080420007609,132.8080420007609,132.8080420007609,132.8080420007609,5.0,0.003342529175415359,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/checkIsPrimeNumber?number=93065044518688800,1,0,55.09766599971044,55.09766599971044,55.09766599971044,55.09766599971044,5.0,0.003342529175415359,0.0,55,55,55,55,55,55,55,55,55,55,55
GET,/checkIsPrimeNumber?number=93089859500834319,1,0,182.3045410001214,182.3045410001214,182.3045410001214,182.3045410001214,5.0,0.003342529175415359,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/checkIsPrimeNumber?number=93204010358704705,1,0,61.98329200014996,61.98329200014996,61.98329200014996,61.98329200014996,5.0,0.003342529175415359,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/checkIsPrimeNumber?number=93324508524804508,1,0,57.56808300066041,57.56808300066041,57.56808300066041,57.56808300066041,5.0,0.003342529175415359,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/checkIsPrimeNumber?number=93452503519269052,1,0,16872.66446599824,16872.66446599824,16872.66446599824,16872.66446599824,5.0,0.003342529175415359,0.0,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000
GET,/checkIsPrimeNumber?number=93526089645609227,1,1,30152.279555999485,30152.279555999485,30152.279555999485,30152.279555999485,0.0,0.003342529175415359,0.003342529175415359,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
GET,/checkIsPrimeNumber?number=93535132213505640,1,0,78.66566700067779,78.66566700067779,78.66566700067779,78.66566700067779,5.0,0.003342529175415359,0.0,79,79,79,79,79,79,79,79,79,79,79
GET,/checkIsPrimeNumber?number=93555301850982179,1,0,139.54245800050558,139.54245800050558,139.54245800050558,139.54245800050558,5.0,0.003342529175415359,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/checkIsPrimeNumber?number=93636876415618295,1,0,4786.946292000721,4786.946292000721,4786.946292000721,4786.946292000721,5.0,0.003342529175415359,0.0,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800
GET,/checkIsPrimeNumber?number=93668489805578329,1,0,83.43133299968031,83.43133299968031,83.43133299968031,83.43133299968031,5.0,0.003342529175415359,0.0,83,83,83,83,83,83,83,83,83,83,83
GET,/checkIsPrimeNumber?number=93764915101562559,1,0,15889.562299000318,15889.562299000318,15889.562299000318,15889.562299000318,5.0,0.003342529175415359,0.0,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000
GET,/checkIsPrimeNumber?number=93814316024117012,1,0,25520.95605300019,25520.95605300019,25520.95605300019,25520.95605300019,5.0,0.003342529175415359,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/checkIsPrimeNumber?number=93944963994000073,1,0,4782.545751000725,4782.545751000725,4782.545751000725,4782.545751000725,5.0,0.003342529175415359,0.0,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800
GET,/checkIsPrimeNumber?number=94071262402376775,1,0,276.85979200032307,276.85979200032307,276.85979200032307,276.85979200032307,5.0,0.003342529175415359,0.0,280,280,280,280,280,280,280,280,280,280,280
GET,/checkIsPrimeNumber?number=94126698168691363,1,0,5372.110709999106,5372.110709999106,5372.110709999106,5372.110709999106,5.0,0.003342529175415359,0.0,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400
GET,/checkIsPrimeNumber?number=94167452786858081,1,0,51.89766700095788,51.89766700095788,51.89766700095788,51.89766700095788,5.0,0.003342529175415359,0.0,52,52,52,52,52,52,52,52,52,52,52
GET,/checkIsPrimeNumber?number=94170572137928440,1,0,157.708000000639,157.708000000639,157.708000000639,157.708000000639,5.0,0.003342529175415359,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/checkIsPrimeNumber?number=94280292572933139,1,0,295.433958999638,295.433958999638,295.433958999638,295.433958999638,5.0,0.003342529175415359,0.0,300,300,300,300,300,300,300,300,300,300,300
GET,/checkIsPrimeNumber?number=94330959416184811,1,0,43.237791000137804,43.237791000137804,43.237791000137804,43.237791000137804,5.0,0.003342529175415359,0.0,43,43,43,43,43,43,43,43,43,43,43
GET,/checkIsPrimeNumber?number=94361371241377783,1,0,176.4645829989604,176.4645829989604,176.4645829989604,176.4645829989604,5.0,0.003342529175415359,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/checkIsPrimeNumber?number=94369541364245962,1,0,93.91033400061133,93.91033400061133,93.91033400061133,93.91033400061133,5.0,0.003342529175415359,0.0,94,94,94,94,94,94,94,94,94,94,94
GET,/checkIsPrimeNumber?number=94428401133671068,1,0,84.25524999984191,84.25524999984191,84.25524999984191,84.25524999984191,5.0,0.003342529175415359,0.0,84,84,84,84,84,84,84,84,84,84,84
GET,/checkIsPrimeNumber?number=94466043018707296,1,0,247.1180419997836,247.1180419997836,247.1180419997836,247.1180419997836,5.0,0.003342529175415359,0.0,250,250,250,250,250,250,250,250,250,250,250
GET,/checkIsPrimeNumber?number=94483489310474366,1,0,408.66612499849,408.66612499849,408.66612499849,408.66612499849,5.0,0.003342529175415359,0.0,410,410,410,410,410,410,410,410,410,410,410
GET,/checkIsPrimeNumber?number=94499548035168193,1,1,30009.691387998828,30009.691387998828,30009.691387998828,30009.691387998828,0.0,0.003342529175415359,0.003342529175415359,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
GET,/checkIsPrimeNumber?number=94595785690089205,1,0,162.20625000096334,162.20625000096334,162.20625000096334,162.20625000096334,5.0,0.003342529175415359,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/checkIsPrimeNumber?number=94688954137043055,1,0,142.1537089991034,142.1537089991034,142.1537089991034,142.1537089991034,5.0,0.003342529175415359,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/checkIsPrimeNumber?number=94965368064432897,1,0,116.31212499924004,116.31212499924004,116.31212499924004,116.31212499924004,5.0,0.003342529175415359,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/checkIsPrimeNumber?number=94992175221874064,1,0,193.70537500071805,193.70537500071805,193.70537500071805,193.70537500071805,5.0,0.003342529175415359,0.0,190,190,190,190,190,190,190,190,190,190,190
GET,/checkIsPrimeNumber?number=95068135525656565,1,0,189.05491700024868,189.05491700024868,189.05491700024868,189.05491700024868,5.0,0.003342529175415359,0.0,190,190,190,190,190,190,190,190,190,190,190
GET,/checkIsPrimeNumber?number=95081892535932175,1,0,194.8220409994974,194.8220409994974,194.8220409994974,194.8220409994974,5.0,0.003342529175415359,0.0,190,190,190,190,190,190,190,190,190,190,190
