Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/checkprime/checkIsPrimeNumber?number=42252294408296199,1,0,234.4311659999221,234.4311659999221,234.4311659999221,234.4311659999221,5.0,0.0002791502949247973,0.0,230,230,230,230,230,230,230,230,230,230,230
GET,/checkprime/checkIsPrimeNumber?number=42262088289025672,1,0,80.9367500000917,80.9367500000917,80.9367500000917,80.9367500000917,5.0,0.0002791502949247973,0.0,81,81,81,81,81,81,81,81,81,81,81
GET,/checkprime/checkIsPrimeNumber?number=42379756861496064,1,0,70.87849999993523,70.87849999993523,70.87849999993523,70.87849999993523,5.0,0.0002791502949247973,0.0,71,71,71,71,71,71,71,71,71,71,71
GET,/checkprime/checkIsPrimeNumber?number=42386891654718303,1,0,46.193167000183166,46.193167000183166,46.193167000183166,46.193167000183166,5.0,0.0002791502949247973,0.0,46,46,46,46,46,46,46,46,46,46,46
GET,/checkprime/checkIsPrimeNumber?number=42408024971995315,1,0,88.15112499996758,88.15112499996758,88.15112499996758,88.15112499996758,5.0,0.0002791502949247973,0.0,88,88,88,88,88,88,88,88,88,88,88
GET,/checkprime/checkIsPrimeNumber?number=42419999069460269,1,0,49.3463329999031,49.3463329999031,49.3463329999031,49.3463329999031,5.0,0.0002791502949247973,0.0,49,49,49,49,49,49,49,49,49,49,49
GET,/checkprime/checkIsPrimeNumber?number=42477752420256414,1,0,59.00437500008593,59.00437500008593,59.00437500008593,59.00437500008593,5.0,0.0002791502949247973,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/checkprime/checkIsPrimeNumber?number=42523623649982823,1,0,48.264791999940826,48.264791999940826,48.264791999940826,48.264791999940826,5.0,0.0002791502949247973,0.0,48,48,48,48,48,48,48,48,48,48,48
GET,/checkprime/checkIsPrimeNumber?number=42538470060447675,1,0,80.71704099984345,80.71704099984345,80.71704099984345,80.71704099984345,5.0,0.0002791502949247973,0.0,81,81,81,81,81,81,81,81,81,81,81
GET,/checkprime/checkIsPrimeNumber?number=42717108856883733,1,0,446.5554170001269,446.5554170001269,446.5554170001269,446.5554170001269,5.0,0.0002791502949247973,0.0,450,450,450,450,450,450,450,450,450,450,450
GET,/checkprime/checkIsPrimeNumber?number=42770619087840284,1,0,1614.472334000311,1614.472334000311,1614.472334000311,1614.472334000311,5.0,0.0002791502949247973,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/checkprime/checkIsPrimeNumber?number=42786571026365799,1,0,84.61762499996439,84.61762499996439,84.61762499996439,84.61762499996439,5.0,0.0002791502949247973,0.0,85,85,85,85,85,85,85,85,85,85,85
GET,/checkprime/checkIsPrimeNumber?number=42810130271945900,1,0,76.37054200006332,76.37054200006332,76.37054200006332,76.37054200006332,5.0,0.0002791502949247973,0.0,76,76,76,76,76,76,76,76,76,76,76
